_id,badge_level,cities_visited,helpful_votes,Vote_Categories,member__contribution,Contribution_Categories,member_since_year,Countries,user_Name
5b7a504e40f98408e4230519,3,89,13,>= 10,16,>= 10,2011,Australia,Patrick T
5b7a2e6340f98408e422d6e6,2,87,13,>= 10,10,>= 10,2007,UK,Smashing2
5b7a803d40f98408e4232c75,4,86,13,>= 10,26,>= 10,2012,NA,AndyHaitch
5b7a431940f98408e422e59e,4,86,13,>= 10,21,>= 10,2010,Others,
5b7a72e540f98408e4231eb1,4,85,13,>= 10,29,>= 10,2008,India,Whoopie89
5b7a2e6340f98408e422d105,4,83,13,>= 10,30,>= 10,2012,Norway,AussieGaijin
5b7a431940f98408e422ed08,5,82,13,>= 10,79,>= 10,2017,UK,
5b7a2e6340f98408e422d042,6,81,13,>= 10,77,>= 10,2013,Others,darryl m
5b7a803d40f98408e42333bb,3,78,13,>= 10,22,>= 10,2006,New Zealand,kourky
5b7a504e40f98408e42305dc,4,77,13,>= 10,33,>= 10,2011,US,terry g
5b7a803d40f98408e423320e,4,76,13,>= 10,31,>= 10,2008,UK,doritg888
5b7a504e40f98408e4230115,5,74,13,>= 10,45,>= 10,2007,New Zealand,Rob1233
5b7a2e6340f98408e422d2e4,4,72,13,>= 10,34,>= 10,2010,US,Islandpotter
5b7a504e40f98408e42302c1,4,67,13,>= 10,37,>= 10,2011,Australia,snll88
5b7a431940f98408e422e9eb,4,66,13,>= 10,31,>= 10,2008,Others,Trevor B
5b7a504e40f98408e423021f,4,64,13,>= 10,45,>= 10,2015,Australia,June Reck B
5b7a803d40f98408e4233663,3,64,13,>= 10,19,>= 10,2011,UK,ElsieKwan
5b7a803d40f98408e42333c7,3,63,13,>= 10,14,>= 10,2010,Singapore,nyaan
5b7a803d40f98408e4233398,5,61,13,>= 10,49,>= 10,2013,New Zealand,
5b7a803d40f98408e42336cf,5,61,13,>= 10,49,>= 10,2013,New Zealand,
5b7a2e6340f98408e422d4b9,5,57,13,>= 10,16,>= 10,2006,New Zealand,LxRigger
5b7a504e40f98408e42306dd,4,57,13,>= 10,28,>= 10,2009,Australia,Adi C
5b7a431940f98408e422eb3c,6,56,13,>= 10,140,>= 100,2014,New Zealand,
5b7a504e40f98408e422fc4b,4,56,13,>= 10,34,>= 10,2010,NA,John V
5b7a2e6340f98408e422d35c,3,56,13,>= 10,16,>= 10,2008,Australia,Parameswaraiyer A
5b7a2e6340f98408e422d13b,3,52,13,>= 10,16,>= 10,2009,Finland,zxcbv
5b7a72e540f98408e4231b01,4,50,13,>= 10,33,>= 10,2014,NA,ldostan
5b7a72e540f98408e4231c0c,3,49,13,>= 10,17,>= 10,2009,Australia,loriperth
5b7a504e40f98408e4230686,3,47,13,>= 10,11,>= 10,2007,Australia,VinceNewcastle
5b7a504e40f98408e42302e5,5,43,13,>= 10,47,>= 10,2008,Singapore,00Jay
5b7a504e40f98408e4230352,4,39,13,>= 10,30,>= 10,2014,US,PetaMay
5b7a504e40f98408e42304de,4,39,13,>= 10,30,>= 10,2014,US,Pete3rd
5b7a72e540f98408e4231c83,5,38,13,>= 10,42,>= 10,2011,India,Lozzer2014
5b7a2e6340f98408e422d216,5,37,13,>= 10,60,>= 10,2016,NA,ScotsmanEssexUK
5b7a72e540f98408e4231ad2,4,37,13,>= 10,41,>= 10,2009,NA,68nataschaz
5b7a72e540f98408e4231d40,3,36,13,>= 10,15,>= 10,2008,Singapore,Kathleen O
5b7a431940f98408e422ee79,4,32,13,>= 10,41,>= 10,2014,Australia,
5b7a431940f98408e422ecda,3,32,13,>= 10,12,>= 10,2012,Australia,PomPomAnderson
5b7a72e540f98408e4231b83,6,31,13,>= 10,59,>= 10,2008,UK,Pragya1987
5b7a431940f98408e422e71e,4,31,13,>= 10,46,>= 10,2014,Australia,327hughc
5b7a803d40f98408e42333d5,4,29,13,>= 10,40,>= 10,2012,UK,Berna68
5b7a72e540f98408e4231520,4,28,13,>= 10,32,>= 10,2015,Malaysia,Amanda N
5b7a803d40f98408e4233431,4,28,13,>= 10,40,>= 10,2014,UK,markj85937
5b7a803d40f98408e4232b2e,5,27,13,>= 10,76,>= 10,2016,US,rosahengisaac
5b7a2e6340f98408e422d2f7,4,27,13,>= 10,40,>= 10,2015,France,Jeffrey L
5b7a431940f98408e422e8c7,4,27,13,>= 10,26,>= 10,2012,Others,99Bigbird
5b7a2e6340f98408e422d1f9,4,27,13,>= 10,37,>= 10,2008,Singapore,LonelyBlade
5b7a431940f98408e422efd0,3,27,13,>= 10,18,>= 10,2008,Australia,
5b7a2e6340f98408e422d5d2,3,27,13,>= 10,15,>= 10,2015,China,
5b7a504e40f98408e42302dc,3,27,13,>= 10,12,>= 10,2007,Singapore,TheoT79
5b7a504e40f98408e4230342,5,26,13,>= 10,53,>= 10,2014,UK,james p
5b7a504e40f98408e423038f,4,26,13,>= 10,25,>= 10,2007,Others,Helen R
5b7a431940f98408e422e549,4,26,13,>= 10,39,>= 10,2014,Indonesia,GJgetaway
5b7a2e6340f98408e422ce4a,4,26,13,>= 10,22,>= 10,2011,NA,
5b7a504e40f98408e422fe9c,4,26,13,>= 10,42,>= 10,2013,UK,Dennis J
5b7a803d40f98408e4232cb9,4,25,13,>= 10,33,>= 10,2013,UK,juddyburton
5b7a803d40f98408e423316b,4,25,13,>= 10,33,>= 10,2013,UK,Jude_the_stadium_cat
5b7a803d40f98408e4233685,4,25,13,>= 10,33,>= 10,2013,UK,judeloc
5b7a803d40f98408e42331e3,5,24,13,>= 10,60,>= 10,2016,Others,GRandPD
5b7a504e40f98408e423009f,4,24,13,>= 10,41,>= 10,2010,Australia,warbac
5b7a504e40f98408e4230272,4,24,13,>= 10,37,>= 10,2011,UK,ErthCrclr
5b7a504e40f98408e4230376,4,24,13,>= 10,30,>= 10,2009,France,Jptraveller21
5b7a431940f98408e422eb61,4,24,13,>= 10,31,>= 10,2015,Australia,gtahir
5b7a72e540f98408e4231e21,3,24,13,>= 10,17,>= 10,2008,Singapore,SGThai2017
5b7a72e540f98408e4231c58,5,23,13,>= 10,34,>= 10,2015,India,Christian G
5b7a72e540f98408e4231f26,4,23,13,>= 10,42,>= 10,2013,Others,
5b7a803d40f98408e4233310,3,23,13,>= 10,16,>= 10,2010,Australia,JackieFulham
5b7a803d40f98408e423315e,4,22,13,>= 10,36,>= 10,2010,UK,163lalig
5b7a431940f98408e422f079,4,22,13,>= 10,34,>= 10,2017,NA,MadamLim
5b7a2e6340f98408e422cd80,5,21,13,>= 10,42,>= 10,2011,India,rohit p
5b7a504e40f98408e422fc71,4,21,13,>= 10,32,>= 10,2014,Australia,cachecacher
5b7a431940f98408e422eed9,4,21,13,>= 10,20,>= 10,2012,US,Kay2210
5b7a431940f98408e422e6cd,4,21,13,>= 10,39,>= 10,2012,Australia,pmq2018
5b7a504e40f98408e422fc40,4,21,13,>= 10,31,>= 10,2009,NA,Devraj D
5b7a72e540f98408e4231d15,4,21,13,>= 10,31,>= 10,2014,NA,gerdaNl
5b7a803d40f98408e4232c60,4,21,13,>= 10,31,>= 10,2014,NA,Gergely A
5b7a72e540f98408e4231bf9,6,20,13,>= 10,68,>= 10,2015,Singapore,79kerstins
5b7a504e40f98408e4230292,4,20,13,>= 10,32,>= 10,2013,Indonesia,Joanne D
5b7a431940f98408e422e7dc,4,20,13,>= 10,27,>= 10,2014,NA,MandyWestSussex
5b7a803d40f98408e4233186,4,20,13,>= 10,30,>= 10,2012,UK,P D
5b7a803d40f98408e4232cfd,3,20,13,>= 10,22,>= 10,2014,UK,irshaadsayed
5b7a431940f98408e422ec6e,5,19,13,>= 10,54,>= 10,2013,Indonesia,
5b7a803d40f98408e42333af,4,19,13,>= 10,28,>= 10,2012,Australia,GRW720
5b7a2e6340f98408e422d859,4,19,13,>= 10,24,>= 10,2005,US,raura
5b7a803d40f98408e42331df,4,19,13,>= 10,32,>= 10,2011,NA,968944
5b7a431940f98408e422ebf4,4,19,13,>= 10,37,>= 10,2013,NA,kmoore2800
5b7a431940f98408e422ee5c,5,18,13,>= 10,58,>= 10,2016,NA,WaiMingLoke
5b7a803d40f98408e4233399,4,18,13,>= 10,36,>= 10,2014,Australia,Klimax_SG
5b7a504e40f98408e4230311,4,18,13,>= 10,42,>= 10,2010,US,Verron C
5b7a504e40f98408e42305ae,4,18,13,>= 10,41,>= 10,2010,Singapore,IP88Explorer
5b7a803d40f98408e42331c9,4,18,13,>= 10,30,>= 10,2015,NA,Craig R
5b7a72e540f98408e4231e4c,4,18,13,>= 10,30,>= 10,2012,Others,tel180
5b7a2e6340f98408e422d21d,4,18,13,>= 10,32,>= 10,2011,Australia,
5b7a504e40f98408e42300d1,3,18,13,>= 10,16,>= 10,2007,UK,Kylie Y
5b7a72e540f98408e4231f04,3,18,13,>= 10,20,>= 10,2014,Thailand,
5b7a431940f98408e422e5ac,4,17,13,>= 10,25,>= 10,2009,US,SamVH
5b7a2e6340f98408e422d0b5,4,17,13,>= 10,39,>= 10,2003,UK,wamant
5b7a504e40f98408e4230016,4,17,13,>= 10,25,>= 10,2013,Singapore,Suzanne R
5b7a504e40f98408e42302df,3,17,13,>= 10,14,>= 10,2015,NA,roddeventer
5b7a504e40f98408e4230458,4,16,13,>= 10,38,>= 10,2010,UK,
5b7a431940f98408e422e890,4,16,13,>= 10,32,>= 10,2017,Canada,Brad S
5b7a72e540f98408e4231806,4,16,13,>= 10,33,>= 10,2007,Indonesia,zenleader
5b7a431940f98408e422e6ed,4,16,13,>= 10,40,>= 10,2015,NA,Joseph R
5b7a72e540f98408e4231e51,4,16,13,>= 10,29,>= 10,2012,NA,Josephine T
5b7a431940f98408e422edf8,4,16,13,>= 10,26,>= 10,2010,Canada,m2swim
5b7a2e6340f98408e422d59e,4,16,13,>= 10,30,>= 10,2010,UK,passportreadyatl
5b7a2e6340f98408e422d030,3,16,13,>= 10,24,>= 10,2017,Canada,Hilda F
5b7a431940f98408e422eb11,4,15,13,>= 10,21,>= 10,2017,US,Alicia F
5b7a504e40f98408e422ff2a,4,15,13,>= 10,34,>= 10,2016,NA,CraigJH
5b7a431940f98408e422ea28,4,15,13,>= 10,29,>= 10,2013,UK,nightowl629
5b7a431940f98408e422e536,4,15,13,>= 10,27,>= 10,2015,UK,Pip L
5b7a431940f98408e422e612,4,15,13,>= 10,30,>= 10,2010,Australia,actonma
5b7a803d40f98408e42330ce,4,15,13,>= 10,26,>= 10,2016,US,Anant K
5b7a431940f98408e422e730,3,15,13,>= 10,18,>= 10,2018,UAE,Fiona J
5b7a72e540f98408e4231def,3,15,13,>= 10,17,>= 10,2014,NA,Lynnette B
5b7a431940f98408e422ecf8,3,15,13,>= 10,17,>= 10,2012,New Zealand,Mat C
5b7a803d40f98408e4232d15,3,15,13,>= 10,20,>= 10,2011,UK,TsarskoyRUS
5b7a504e40f98408e42305c9,4,14,13,>= 10,27,>= 10,2014,Others,BertieBT
5b7a504e40f98408e42305e5,4,14,13,>= 10,27,>= 10,2012,US,lindsayburnett001
5b7a72e540f98408e4231b06,4,14,13,>= 10,27,>= 10,2014,Others,cherpiau
5b7a72e540f98408e423165e,4,14,13,>= 10,26,>= 10,2012,Others,h0pin
5b7a2e6340f98408e422d6f6,4,14,13,>= 10,32,>= 10,2013,Australia,Keith P
5b7a431940f98408e422e6a7,4,14,13,>= 10,35,>= 10,2017,UK,Larry W
5b7a504e40f98408e422fc8e,4,14,13,>= 10,22,>= 10,2006,New Zealand,bibiy d
5b7a431940f98408e422e930,4,14,13,>= 10,30,>= 10,2012,Others,brocdog
5b7a2e6340f98408e422cfe7,3,14,13,>= 10,17,>= 10,2015,UK,JohnCronje
5b7a431940f98408e422ece8,3,14,13,>= 10,19,>= 10,2016,Turkey,IndoTomJerry
5b7a803d40f98408e4232c23,3,14,13,>= 10,12,>= 10,2014,UK,Gunner do
5b7a504e40f98408e4230428,3,14,13,>= 10,21,>= 10,2011,UK,Ralph R
5b7a803d40f98408e4233555,4,13,13,>= 10,26,>= 10,2015,UK,rex161616
5b7a72e540f98408e4231cb0,4,13,13,>= 10,25,>= 10,2013,Australia,BricklayerUk
5b7a431940f98408e422ea26,4,13,13,>= 10,35,>= 10,2014,Australia,keljinc
5b7a2e6340f98408e422d176,4,13,13,>= 10,25,>= 10,2016,NA,Nao_C1974
5b7a431940f98408e422e63c,4,13,13,>= 10,33,>= 10,2016,NA,
5b7a504e40f98408e4230464,4,13,13,>= 10,28,>= 10,2014,UK,SadhooAbhishek
5b7a2e6340f98408e422d17a,4,13,13,>= 10,25,>= 10,2013,UK,
5b7a803d40f98408e423355e,3,13,13,>= 10,20,>= 10,2013,UK,Sue B
5b7a2e6340f98408e422d5e5,3,13,13,>= 10,18,>= 10,2008,Others,ni2sh
5b7a431940f98408e422e878,3,13,13,>= 10,13,>= 10,2008,Germany,
5b7a504e40f98408e422fd7d,3,13,13,>= 10,9,< 10,2012,UK,MagsA77
5b7a72e540f98408e4231d03,3,13,13,>= 10,17,>= 10,2013,NA,Sue M
5b7a431940f98408e422eef8,4,12,13,>= 10,41,>= 10,2014,NA,dinxalink
5b7a431940f98408e422eb75,4,12,13,>= 10,33,>= 10,2014,NA,
5b7a72e540f98408e4231f0c,4,12,13,>= 10,27,>= 10,2013,Australia,Napansontheroad
5b7a803d40f98408e4233173,3,12,13,>= 10,20,>= 10,2015,UK,DJWW_13
5b7a504e40f98408e42304c6,3,12,13,>= 10,13,>= 10,2007,Australia,J K
5b7a803d40f98408e423369d,3,12,13,>= 10,17,>= 10,2014,NA,TravelingJ2014
5b7a803d40f98408e4233540,3,12,13,>= 10,24,>= 10,2014,UK,OlderGuy1956
5b7a803d40f98408e4232eee,3,12,13,>= 10,11,>= 10,2007,UK,Manuel M
5b7a72e540f98408e4231b92,3,12,13,>= 10,13,>= 10,2013,Australia,Cheryl C
5b7a803d40f98408e4232fc7,4,11,13,>= 10,30,>= 10,2015,NA,BusinessBear
5b7a803d40f98408e42331c7,4,11,13,>= 10,37,>= 10,2015,NA,davycVancouver
5b7a504e40f98408e422ff55,3,11,13,>= 10,13,>= 10,2009,UK,Alan T
5b7a431940f98408e422ebda,3,11,13,>= 10,16,>= 10,2012,Malaysia,jelinc2016
5b7a504e40f98408e4230216,3,11,13,>= 10,12,>= 10,2014,Others,Mookiandsam
5b7a2e6340f98408e422cf5a,3,11,13,>= 10,11,>= 10,2015,Others,SimBuc
5b7a2e6340f98408e422d82c,3,11,13,>= 10,13,>= 10,2011,Australia,Alycia R
5b7a2e6340f98408e422cf7a,3,11,13,>= 10,15,>= 10,2013,Australia,Jeffrey C
5b7a431940f98408e422e704,4,10,13,>= 10,25,>= 10,2017,NA,SFO_intl
5b7a2e6340f98408e422d7b2,4,10,13,>= 10,35,>= 10,2012,India,BrendaB247365
5b7a431940f98408e422f02e,4,10,13,>= 10,23,>= 10,2011,UK,Traveling_Man_1638
5b7a803d40f98408e4233680,3,10,13,>= 10,14,>= 10,2010,Others,deliabagot
5b7a431940f98408e422ed47,3,10,13,>= 10,14,>= 10,2016,NA,BazD
5b7a803d40f98408e4232fcf,3,10,13,>= 10,18,>= 10,2014,UK,Traveller_JohnR
5b7a504e40f98408e42303d4,3,10,13,>= 10,13,>= 10,2015,UK,
5b7a72e540f98408e4231d47,4,9,13,>= 10,25,>= 10,2013,UK,AlArias01
5b7a431940f98408e422ee88,4,9,13,>= 10,22,>= 10,2017,NA,Mrbob2013
5b7a2e6340f98408e422d0e3,4,9,13,>= 10,24,>= 10,2016,NA,
5b7a431940f98408e422ea69,4,9,13,>= 10,39,>= 10,2016,Singapore,Sandgropers_13
5b7a504e40f98408e42305c8,3,9,13,>= 10,9,< 10,2009,UK,CassieCat3
5b7a2e6340f98408e422d0c6,3,9,13,>= 10,17,>= 10,2011,US,rayandliz2015
5b7a803d40f98408e4232bd6,3,9,13,>= 10,16,>= 10,2016,NA,Lilian853
5b7a504e40f98408e4230111,3,9,13,>= 10,12,>= 10,2013,New Zealand,millenialnomad
5b7a72e540f98408e4231aeb,3,9,13,>= 10,15,>= 10,2012,Brunei,KaliGeneva
5b7a2e6340f98408e422d590,3,9,13,>= 10,16,>= 10,2012,Singapore,
5b7a2e6340f98408e422d019,3,9,13,>= 10,21,>= 10,2016,UK,
5b7a72e540f98408e4231c47,2,9,13,>= 10,9,< 10,2014,Australia,Iain D
5b7a504e40f98408e4230159,4,8,13,>= 10,29,>= 10,2014,NA,G L
5b7a431940f98408e422e987,3,8,13,>= 10,22,>= 10,2013,India,sandraclaire
5b7a431940f98408e422e72c,3,8,13,>= 10,9,< 10,2008,UK,
5b7a431940f98408e422eb70,3,8,13,>= 10,12,>= 10,2009,NA,8pairs
5b7a431940f98408e422e887,3,8,13,>= 10,21,>= 10,2016,NA,Doobybell
5b7a803d40f98408e4233564,3,8,13,>= 10,18,>= 10,2014,New Zealand,ivy l
5b7a803d40f98408e4233519,2,8,13,>= 10,9,< 10,2013,New Zealand,Robyn A
5b7a803d40f98408e4233080,2,8,13,>= 10,6,< 10,2012,Others,Alana D
5b7a504e40f98408e423049e,4,7,13,>= 10,14,>= 10,2013,Australia,
5b7a72e540f98408e4231e50,4,7,13,>= 10,17,>= 10,2008,Australia,Simplylife14
5b7a803d40f98408e4232d12,3,7,13,>= 10,10,>= 10,2016,UK,Enceladus9
5b7a72e540f98408e4231bc6,3,7,13,>= 10,16,>= 10,2013,Malaysia,NYandAussie
5b7a72e540f98408e4231c1f,3,7,13,>= 10,14,>= 10,2016,Australia,roninspector
5b7a803d40f98408e423311c,3,7,13,>= 10,10,>= 10,2013,UK,fran4ray
5b7a431940f98408e422ed40,2,7,13,>= 10,7,< 10,2013,Australia,Taurine330
5b7a431940f98408e422e6ce,6,6,13,>= 10,62,>= 10,2014,NA,Gemmandtom2627
5b7a431940f98408e422eec1,3,6,13,>= 10,9,< 10,2014,US,Biju A
5b7a2e6340f98408e422d631,3,6,13,>= 10,18,>= 10,2014,Finland,pierrea555
5b7a2e6340f98408e422d10a,3,6,13,>= 10,14,>= 10,2009,Australia,PWei
5b7a803d40f98408e4233156,3,6,13,>= 10,10,>= 10,2012,UK,
5b7a803d40f98408e4232cf4,2,6,13,>= 10,8,< 10,2014,Australia,couplessPS
5b7a431940f98408e422ecdd,3,5,13,>= 10,8,< 10,2015,Singapore,INSUKA
5b7a2e6340f98408e422cdff,3,5,13,>= 10,10,>= 10,2015,NA,Chetan_V
5b7a2e6340f98408e422d0c4,3,5,13,>= 10,10,>= 10,2014,Australia,srejtt
5b7a431940f98408e422e986,2,4,13,>= 10,6,< 10,2014,UK,ForeignGuardian
5b7a72e540f98408e4231d1a,2,4,13,>= 10,7,< 10,2015,Singapore,aveerapp
5b7a803d40f98408e4233363,2,4,13,>= 10,5,< 10,2008,Singapore,Varunmohan86
5b7a2e6340f98408e422cede,3,3,13,>= 10,11,>= 10,2014,NA,Dian K
5b7a504e40f98408e422ff98,4,2,13,>= 10,17,>= 10,2015,Singapore,
5b7a2e6340f98408e422d427,3,2,13,>= 10,9,< 10,2013,Australia,
5b7a2e6340f98408e422d3d4,2,2,13,>= 10,4,< 10,2009,Australia,Mandakini P
5b7a72e540f98408e4231d48,2,1,13,>= 10,9,< 10,2014,Singapore,
5b7a504e40f98408e4230392,4,1683,12,>= 10,25,>= 10,2010,UK,MaxineTC
5b7a431940f98408e422eef1,4,597,12,>= 10,19,>= 10,2012,UK,Onesteptotheworld
5b7a803d40f98408e42333fc,4,490,12,>= 10,29,>= 10,2012,UK,
5b7a2e6340f98408e422d846,4,454,12,>= 10,25,>= 10,2012,Australia,Deepesh K
5b7a431940f98408e422e993,6,415,12,>= 10,76,>= 10,2014,Malaysia,Bipin G
5b7a504e40f98408e4230194,6,372,12,>= 10,61,>= 10,2015,Others,Jadore O
5b7a504e40f98408e423072d,4,244,12,>= 10,31,>= 10,2009,Indonesia,Sobo A
5b7a72e540f98408e4231875,3,242,12,>= 10,11,>= 10,2006,US,pckee
5b7a803d40f98408e4232fcd,4,216,12,>= 10,20,>= 10,2003,UK,paul h
5b7a431940f98408e422e670,4,206,12,>= 10,19,>= 10,2012,UK,keyword2016
5b7a504e40f98408e42306a9,5,203,12,>= 10,69,>= 10,2014,UK,Giovanni G
5b7a431940f98408e422eeb8,5,194,12,>= 10,38,>= 10,2014,Australia,4E777
5b7a803d40f98408e4233625,3,190,12,>= 10,16,>= 10,2011,UK,Megan F
5b7a431940f98408e422eb36,5,186,12,>= 10,49,>= 10,2009,Others,BogsFab
5b7a803d40f98408e42330f6,5,183,12,>= 10,67,>= 10,2017,Others,PamHH92
5b7a504e40f98408e422fcf5,3,182,12,>= 10,23,>= 10,2011,UK,laurence S
5b7a431940f98408e422e905,4,174,12,>= 10,33,>= 10,2007,Australia,Y316QIjohnw
5b7a504e40f98408e4230399,3,172,12,>= 10,11,>= 10,2013,US,Grahame B
5b7a431940f98408e422e6fa,5,171,12,>= 10,48,>= 10,2012,UK,Happy T
5b7a431940f98408e422eaf2,5,165,12,>= 10,40,>= 10,2010,Belgium,kentiks
5b7a431940f98408e422ec78,4,159,12,>= 10,30,>= 10,2007,Finland,SnRAdelaide
5b7a504e40f98408e422ff74,4,156,12,>= 10,18,>= 10,2009,Australia,Setthawut O
5b7a504e40f98408e422fc9f,4,151,12,>= 10,28,>= 10,2012,US,Jillian S
5b7a2e6340f98408e422d337,4,151,12,>= 10,32,>= 10,2012,UK,Mirtushka
5b7a504e40f98408e42305b4,4,145,12,>= 10,45,>= 10,2003,Australia,Belinda D
5b7a803d40f98408e42335c5,4,138,12,>= 10,31,>= 10,2008,NA,Aussie_review
5b7a2e6340f98408e422d63b,4,135,12,>= 10,29,>= 10,2013,Norway,LynB1
5b7a2e6340f98408e422d409,3,121,12,>= 10,20,>= 10,2011,Malaysia,Julie-ann F
5b7a803d40f98408e4232e27,5,120,12,>= 10,55,>= 10,2014,NA,
5b7a431940f98408e422e7b0,6,119,12,>= 10,122,>= 100,2012,France,MsChipper
5b7a504e40f98408e42304c4,4,115,12,>= 10,43,>= 10,2008,UK,Arthurkemish
5b7a431940f98408e422f064,4,115,12,>= 10,33,>= 10,2012,Singapore,Gary W
5b7a504e40f98408e422fc84,4,110,12,>= 10,23,>= 10,2008,Australia,crowntoursnz
5b7a431940f98408e422e850,6,107,12,>= 10,104,>= 100,2008,US,audyang
5b7a431940f98408e422ea5d,3,103,12,>= 10,17,>= 10,2008,US,
5b7a431940f98408e422f062,5,98,12,>= 10,55,>= 10,2007,China,
5b7a504e40f98408e422ff7c,3,94,12,>= 10,16,>= 10,2010,NA,Globetrekers
5b7a2e6340f98408e422d303,4,92,12,>= 10,41,>= 10,2010,Australia,JMK010
5b7a431940f98408e422ebf8,3,92,12,>= 10,18,>= 10,2013,NA,
5b7a2e6340f98408e422d27e,3,92,12,>= 10,22,>= 10,2011,US,Jia Le T
5b7a803d40f98408e423329b,4,90,12,>= 10,25,>= 10,2012,Australia,kleinrichard
5b7a431940f98408e422e948,4,87,12,>= 10,36,>= 10,2014,US,Erez P
5b7a2e6340f98408e422d133,4,85,12,>= 10,25,>= 10,2016,NA,skeez
5b7a2e6340f98408e422d13e,4,85,12,>= 10,25,>= 10,2016,NA,skfl87
5b7a72e540f98408e4231abe,4,76,12,>= 10,38,>= 10,2011,Indonesia,
5b7a72e540f98408e42313b2,5,74,12,>= 10,51,>= 10,2010,Singapore,
5b7a431940f98408e422ecbd,4,73,12,>= 10,37,>= 10,2010,India,PeterAlice2014
5b7a431940f98408e422ee3c,4,72,12,>= 10,33,>= 10,2013,Singapore,frydayuk1
5b7a504e40f98408e42304d5,3,69,12,>= 10,20,>= 10,2008,Malaysia,geo k
5b7a431940f98408e422e866,3,69,12,>= 10,20,>= 10,2007,NA,Jessie W
5b7a72e540f98408e4231bb0,4,68,12,>= 10,35,>= 10,2013,Singapore,Robyn C
5b7a431940f98408e422efac,3,63,12,>= 10,17,>= 10,2013,US,aks120LasVegas
5b7a803d40f98408e42333f1,3,61,12,>= 10,16,>= 10,2014,UK,SteveB77
5b7a504e40f98408e42304bb,5,60,12,>= 10,48,>= 10,2011,Australia,Lyn O
5b7a431940f98408e422e884,5,59,12,>= 10,55,>= 10,2016,UK,briandcole
5b7a431940f98408e422e9d3,5,59,12,>= 10,45,>= 10,2013,NA,fuenu0111
5b7a504e40f98408e4230429,5,59,12,>= 10,67,>= 10,2013,Australia,imoodley36
5b7a504e40f98408e4230284,5,58,12,>= 10,48,>= 10,2010,US,Rod S
5b7a803d40f98408e42332a7,3,58,12,>= 10,16,>= 10,2012,India,jackandy4
5b7a803d40f98408e42331fc,3,58,12,>= 10,10,>= 10,2010,Malaysia,Dalibor P
5b7a504e40f98408e423071e,3,57,12,>= 10,12,>= 10,2011,Finland,mohammed e
5b7a803d40f98408e4232bd1,3,57,12,>= 10,21,>= 10,2014,Australia,Lucky L
5b7a504e40f98408e4230462,3,55,12,>= 10,17,>= 10,2011,India,Shirley S
5b7a504e40f98408e4230246,5,54,12,>= 10,49,>= 10,2016,NA,Kathrynt15
5b7a431940f98408e422eebf,2,54,12,>= 10,5,< 10,2007,UK,Laydee_Hanim
5b7a2e6340f98408e422d80b,5,51,12,>= 10,39,>= 10,2012,Australia,MerianiK
5b7a504e40f98408e4230010,5,49,12,>= 10,12,>= 10,2011,NA,michelle k
5b7a431940f98408e422ef8e,4,49,12,>= 10,31,>= 10,2014,Australia,421tristanm
5b7a431940f98408e422e86c,4,49,12,>= 10,26,>= 10,2017,Singapore,Arbalcha
5b7a431940f98408e422edba,4,49,12,>= 10,26,>= 10,2017,Singapore,Arch C
5b7a803d40f98408e4233404,6,48,12,>= 10,50,>= 10,2015,UK,dowdsy351
5b7a2e6340f98408e422cf4a,5,48,12,>= 10,31,>= 10,2007,NA,FreoCreatures
5b7a72e540f98408e4231f34,3,48,12,>= 10,10,>= 10,2012,UK,JONHallettCove J
5b7a72e540f98408e4231acf,4,47,12,>= 10,25,>= 10,2008,Australia,
5b7a504e40f98408e4230109,5,46,12,>= 10,26,>= 10,2005,UK,Jfishwick
5b7a72e540f98408e4231c76,3,44,12,>= 10,18,>= 10,2010,UK,lhorne_11
5b7a431940f98408e422f040,3,44,12,>= 10,18,>= 10,2010,Australia,Haggis45
5b7a803d40f98408e4233339,3,44,12,>= 10,16,>= 10,2011,India,Ashwani G
5b7a431940f98408e422e716,5,42,12,>= 10,50,>= 10,2014,Others,Miri247
5b7a504e40f98408e4230439,4,42,12,>= 10,25,>= 10,2013,Singapore,
5b7a2e6340f98408e422cfa1,4,41,12,>= 10,39,>= 10,2010,Australia,GenNZ
5b7a2e6340f98408e422d4fc,5,40,12,>= 10,31,>= 10,2011,China,IQK
5b7a431940f98408e422e717,5,39,12,>= 10,81,>= 10,2015,US,Kiwi124
5b7a803d40f98408e4233379,5,38,12,>= 10,57,>= 10,2015,Canada,BritishBeaver
5b7a504e40f98408e4230042,5,38,12,>= 10,48,>= 10,2015,Australia,janet545carter
5b7a2e6340f98408e422cfc2,4,38,12,>= 10,33,>= 10,2013,UK,
5b7a431940f98408e422ea4a,5,37,12,>= 10,74,>= 10,2014,Indonesia,
5b7a2e6340f98408e422cdef,4,37,12,>= 10,23,>= 10,2013,Australia,HENDERSON_LIM
5b7a2e6340f98408e422d270,4,37,12,>= 10,23,>= 10,2013,Australia,henderson11
5b7a431940f98408e422e74e,3,37,12,>= 10,20,>= 10,2012,Australia,violetale
5b7a431940f98408e422eead,4,35,12,>= 10,26,>= 10,2011,Others,Kalyan S
5b7a803d40f98408e4233343,4,35,12,>= 10,24,>= 10,2008,Singapore,Logisticlady
5b7a431940f98408e422ee63,3,35,12,>= 10,8,< 10,2010,UK,
5b7a431940f98408e422ec6b,5,34,12,>= 10,56,>= 10,2016,NA,952elena
